experiment_id,result_group,model,dataset,seed,summary_path,checkpoint_path,config_path,predictions_path,n,cer,wer,exact,pred_len_mean,blank_logit_penalty,checkpoint_epoch,checkpoint_val_cer,grouped_domains,included_in_thesis,notes,cyrillic_handwriting_cer,cyrillic_handwriting_wer,cyrillic_handwriting_exact,hkr_words_cer,hkr_words_wer,hkr_words_exact,school_notebooks_clean_cer,school_notebooks_clean_wer,school_notebooks_clean_exact
penalty_0p0,primary,penalty_0p0,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_0p0/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_0p0/predictions.jsonl,6000,0.05430637481062747,0.23477777777777767,0.7423333333333333,7.857833333333334,0.0,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p1,primary,penalty_m0p1,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p1/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p1/predictions.jsonl,6000,0.05405091122464917,0.23402777777777767,0.743,7.8615,-0.1,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p2,primary,penalty_m0p2,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p2/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p2/predictions.jsonl,6000,0.05413037002837269,0.23430555555555546,0.7426666666666667,7.8645,-0.2,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p3,primary,penalty_m0p3,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p3/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p3/predictions.jsonl,6000,0.054115284967234986,0.23455555555555546,0.7421666666666666,7.867666666666667,-0.3,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p4/predictions.jsonl,6000,0.05402405405643885,0.23436111111111102,0.7425,7.871666666666667,-0.4,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p5/predictions.jsonl,6000,0.05414228212466691,0.23452777777777767,0.7425,7.875666666666667,-0.5,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p6/predictions.jsonl,6000,0.054225787661384514,0.23499999999999993,0.7421666666666666,7.8795,-0.6,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p7/predictions.jsonl,6000,0.054261963590575155,0.23574999999999993,0.742,7.883333333333334,-0.7,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p8/predictions.jsonl,6000,0.05430988589244481,0.23608333333333328,0.7415,7.887833333333333,-0.8,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m0p9/predictions.jsonl,6000,0.05437754462260355,0.2365138888888888,0.741,7.891666666666667,-0.9,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p0/predictions.jsonl,6000,0.05465628740759632,0.23737499999999997,0.7401666666666666,7.896166666666667,-1.0,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p1/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p1/predictions.jsonl,6000,0.05477331049888413,0.2375416666666666,0.74,7.898666666666666,-1.1,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p2/summary.json,,,outputs/htr_baseline_v1/sweep_mixed_cyrillic_natural_full_v1_val/penalty_m1p2/predictions.jsonl,6000,0.054843422331495965,0.23718055555555548,0.7405,7.902,-1.2,46,0.05389584135257089,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_0p0,primary,penalty_0p0,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_0p0/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_0p0/predictions.jsonl,24214,0.08010591958147618,0.2957999504418931,0.7077723630957298,5.90001651936896,0.0,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p1,primary,penalty_m0p1,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p1/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p1/predictions.jsonl,24214,0.08003540398068885,0.29542826464029076,0.7083092425869332,5.904270256876187,-0.1,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p2,primary,penalty_m0p2,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p2/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p2/predictions.jsonl,24214,0.08000069736456242,0.29524242173948956,0.7086396299661353,5.9078632196250105,-0.2,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p3,primary,penalty_m0p3,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p3/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p3/predictions.jsonl,24214,0.08000747121807786,0.2950772280498885,0.7088461220781366,5.910630213925828,-0.3,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p4,primary,penalty_m0p4,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p4/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p4/predictions.jsonl,24214,0.08009627921450126,0.295159824894689,0.7089287189229372,5.914347071941852,-0.4,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p5,primary,penalty_m0p5,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p5/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p5/predictions.jsonl,24214,0.0801602083380653,0.29536631700669036,0.7088048236557364,5.917485752044272,-0.5,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p6,primary,penalty_m0p6,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p6/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p6/predictions.jsonl,24214,0.08021122500033989,0.29536631700669036,0.7088874205005369,5.920707028991493,-0.6,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p7,primary,penalty_m0p7,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p7/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p7/predictions.jsonl,24214,0.08035046216665577,0.29535255086589024,0.7089287189229372,5.9238457090939125,-0.7,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p8,primary,penalty_m0p8,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p8/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p8/predictions.jsonl,24214,0.08046004497942684,0.2958481319346934,0.7086809283885356,5.927851656066738,-0.8,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m0p9,primary,penalty_m0p9,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p9/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m0p9/predictions.jsonl,24214,0.08046943854833147,0.2957655350898929,0.7088048236557364,5.930701247212356,-0.9,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p0,primary,penalty_m1p0,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p0/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p0/predictions.jsonl,24214,0.08053049554287733,0.29588943035709364,0.7088461220781366,5.934211613116379,-1.0,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p1,primary,penalty_m1p1,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p1/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p1/predictions.jsonl,24214,0.08065924322572593,0.2963024145810963,0.7084744362765343,5.937680680598001,-1.1,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
penalty_m1p2,primary,penalty_m1p2,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p2/summary.json,,,outputs/htr_baseline_v1/sweep_train50k_school_notebooks_v1_val/penalty_m1p2/predictions.jsonl,24214,0.08073570788053369,0.29704578618430105,0.7079375567853308,5.941025852812422,-1.2,67,0.08032684316336862,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|phrase|teacher_comment,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
old_graph_v2_on_lineaware_v3,needs_review,old_graph_v2_on_lineaware_v3,,,outputs/htr_graph_v1/cross_eval_iter2_lineaware/old_graph_v2_on_lineaware_v3/summary.json,,,outputs/htr_graph_v1/cross_eval_iter2_lineaware/old_graph_v2_on_lineaware_v3/predictions.jsonl,5563,0.1392816241540864,0.49068988613529807,0.43897177781772423,8.513212295523997,-0.4,71,0.098847348049849,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.19967933729708062,0.6763218390804597,0.2706333973128599,0.08802717237475234,0.3637751985339035,0.497,0.15466351829988192,0.4965277777777778,0.5125
new_model_old_features,needs_review,new_model_old_features,,,outputs/htr_graph_v1/cross_eval_v3/new_model_old_features/summary.json,,,outputs/htr_graph_v1/cross_eval_v3/new_model_old_features/predictions.jsonl,5563,0.1539614783966684,0.5236436704621568,0.40625561747258676,8.419737551680749,-0.4,78,0.11207519884309472,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.21758300487674528,0.704367816091954,0.25015994881637876,0.10184923105953392,0.40806353084911423,0.4435,0.16680721875527071,0.5163690476190477,0.491
old_model_new_features,needs_review,old_model_new_features,,,outputs/htr_graph_v1/cross_eval_v3/old_model_new_features/summary.json,,,outputs/htr_graph_v1/cross_eval_v3/old_model_new_features/predictions.jsonl,5563,0.13942738157209786,0.4897521768251842,0.43969081430882617,8.512313499910121,-0.4,71,0.098847348049849,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.19967933729708062,0.6763218390804597,0.2706333973128599,0.08802717237475234,0.3637751985339035,0.497,0.1552538370720189,0.4930555555555556,0.5145
eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_test_final,exploratory,eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19025987039882425,0.6648275862068965,0.27191298784388995,9.338451695457454,-0.2,80,0.10382374207817617,cyrillic_handwriting,needs_decision,,0.19025987039882425,0.6648275862068965,0.27191298784388995,,,,,,
eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_val_final,exploratory,eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12860536138445877,0.4870395634379263,0.504,7.3225,-0.2,80,0.10382374207817617,cyrillic_handwriting,needs_decision,,0.12860536138445877,0.4870395634379263,0.504,,,,,,
eval_tri10k_gated_local_fusion_v1_hkr_words_test_final,exploratory,eval_tri10k_gated_local_fusion_v1_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_hkr_words_test_final/predictions.jsonl,2000,0.09118784791018021,0.3778252901649359,0.491,10.5385,-0.2,80,0.10382374207817617,hkr_words,needs_decision,,,,,0.09118784791018021,0.3778252901649359,0.491,,,
eval_tri10k_gated_local_fusion_v1_hkr_words_val_final,exploratory,eval_tri10k_gated_local_fusion_v1_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_hkr_words_val_final/predictions.jsonl,2000,0.08561073562542855,0.3336394245485155,0.541,10.146,-0.2,80,0.10382374207817617,hkr_words,needs_decision,,,,,0.08561073562542855,0.3336394245485155,0.541,,,
eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_test_final,exploratory,eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_test_final/predictions.jsonl,2000,0.1672288750210828,0.5277777777777778,0.484,5.8405,-0.2,80,0.10382374207817617,school_notebooks_clean,needs_decision,,,,,,,,0.1672288750210828,0.5277777777777778,0.484
eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_val_final,exploratory,eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v1_school_notebooks_clean_val_final/predictions.jsonl,2000,0.10295728368017525,0.3740079365079365,0.633,5.857,-0.2,80,0.10382374207817617,school_notebooks_clean,needs_decision,,,,,,,,0.10295728368017525,0.3740079365079365,0.633
eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_test_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19921170418865655,0.670344827586207,0.26807421625079975,9.323096609085093,-0.4,71,0.10214367742758709,cyrillic_handwriting,needs_decision,,0.19921170418865655,0.670344827586207,0.26807421625079975,,,,,,
eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_val_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12494061757719715,0.4806730331969077,0.516,7.309,-0.4,71,0.10214367742758709,cyrillic_handwriting,needs_decision,,0.12494061757719715,0.4806730331969077,0.516,,,,,,
eval_tri10k_gated_local_fusion_v2_dist_hkr_words_test_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_hkr_words_test_final/predictions.jsonl,2000,0.09260307576186433,0.3790470372632865,0.4905,10.534,-0.4,71,0.10214367742758709,hkr_words,needs_decision,,,,,0.09260307576186433,0.3790470372632865,0.4905,,,
eval_tri10k_gated_local_fusion_v2_dist_hkr_words_val_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_hkr_words_val_final/predictions.jsonl,2000,0.08340679792340092,0.33823079277624735,0.541,10.157,-0.4,71,0.10214367742758709,hkr_words,needs_decision,,,,,0.08340679792340092,0.33823079277624735,0.541,,,
eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_test_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_test_final/predictions.jsonl,2000,0.16537358745150954,0.5277777777777778,0.484,5.861,-0.4,71,0.10214367742758709,school_notebooks_clean,needs_decision,,,,,,,,0.16537358745150954,0.5277777777777778,0.484
eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_val_final,exploratory,eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_gated_local_fusion_v2_dist_school_notebooks_clean_val_final/predictions.jsonl,2000,0.10371556154688685,0.38591269841269843,0.6235,5.897,-0.4,71,0.10214367742758709,school_notebooks_clean,needs_decision,,,,,,,,0.10371556154688685,0.38591269841269843,0.6235
eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final,exploratory,eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final/predictions.jsonl,5563,0.13380530973451327,0.4786336235766912,0.4562286536041704,8.538738090958116,-0.481012658227848,76,0.09308408829909404,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.1997461420268555,0.662528735632184,0.2821497120921305,0.09198981035946788,0.3830177153329261,0.4755,0.12531624219935908,0.435515873015873,0.573
eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final_zero_graph,exploratory,eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final_zero_graph,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final_zero_graph/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_plus_school_lines_10k_context_v1_test_final_zero_graph/predictions.jsonl,5563,0.1535866736074961,0.5366376423308774,0.4152435736113608,8.534244112888729,-0.481012658227848,76,0.09308408829909404,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.23161199812946756,0.7567816091954023,0.23032629558541268,0.10661383149353712,0.43188759926695175,0.4325,0.13906223646483387,0.46924603174603174,0.5425
eval_tri10k_graph_fusion_v1_cyrillic_handwriting_test_final,exploratory,eval_tri10k_graph_fusion_v1_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.20462288730042086,0.6864367816091954,0.26039667306461933,9.37364043506078,-0.5,75,0.10318574284377525,cyrillic_handwriting,needs_decision,,0.20462288730042086,0.6864367816091954,0.26039667306461933,,,,,,
eval_tri10k_graph_fusion_v1_cyrillic_handwriting_val_final,exploratory,eval_tri10k_graph_fusion_v1_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12718018323719035,0.4870395634379263,0.51,7.311,-0.5,75,0.10318574284377525,cyrillic_handwriting,needs_decision,,0.12718018323719035,0.4870395634379263,0.51,,,,,,
